"","id","weight","airline","tweet"
"750","24560",-1,"American","It's Aaron* RT â€œ@AmericanAir: @amusicaro We apologize for any inconvenience, Ron.â€"
"751","24586",-1,"JetBlue","@greatdividedsky @VirginAmerica @JetBlue living in Atlanta means I can use @Delta with no problems, ever. #HubCity"
"752","24587",-1,"VirginAmerica","@greatdividedsky @VirginAmerica @JetBlue living in Atlanta means I can use @Delta with no problems, ever. #HubCity"
"753","24620",-1,"United","It's a sad state of air travel that this is necessary in the @United lounge http://t.co/VAO3uP5cVK"
"754","24680",3,"VirginAmerica","@JeriLRyan @VirginAmerica I am glad they helped.  Yes I have had the same experience and it should be a lot easier to elevate an issue."
"755","24735",2,"VirginAmerica","Appreciate the upgrade @VirginAmerica but a middle seat is never as good as an aisle #:("
"756","24742",0,"JetBlue","@JetBlue thanks for the speedy response and hopefully we can get the tv issue resolved  #trueblue #jetblue"
"757","24765",-1,"United","@BrandtSnedeker @united  Aren't they on the clock? Heck, they didn't even make their tee time."
"758","2478",1,"AlaskaAir","Thank you @MichaelRRoy .  I am so glad that you are there if I ever run into issue with @AlaskaAir  #MVP #iFlyAlaskaAir for life!!!"
"759","24930",3,"VirginAmerica","@VirginAmerica thank you for always providing a wonderful experience to customers!  You never let me down. Thank you!"
"760","2494",0,"JetBlue","@JetBlue AMAZING customer service when I had to cancel my flight due to your rescheduling.  No fuss and full refund!  Thanks!"
"761","24984",-1,"JetBlue","@JetBlue I'll def fly it the next time I'm going coast to coast. Too bad it's not intercontinental."
"762","24991",0,"VirginAmerica","What a great welcome back. Laughable. Deplaning #UA758. I shoulda stuck with @VirginAmerica. Thanks, @United."
"763","25076",2,"AlaskaAir","Great trip to #PDX &amp; special thanks to @AlaskaAir crew who rescued a lost cell phone, made me look like a hero but all credit goes to them."
"764","25097",0,"JetBlue","RIP @JetBlue! Was the best, now another poor option. Latest: Not honoring lower fares for TrueBlue. Flew @AA this week &amp; may shift entirely."
"765","25194",0,"JetBlue","Flying awful @SpiritAirlines makes me REALLY appreciate @JetBlue. How about you guys fly direct to everywhere from now on, ok 'Blue? Thx."
"766","25340",1,"JetBlue","@davidlaietta If any airline would bother fixing it, I imagine it would be @JetBlue Good luck"
"767","25347",1,"JetBlue","Such a huge fan of @JetBlue. Talk about stress free, comfortable air travel. Make RDU a hub pls so I can fly w/ you more pls! Xoxo!"
"768","25374",1,"JetBlue","@JetBlue  Book and enjoy October,# Boo your friends, it can be Wicked Good."
"769","25391",0,"JetBlue","Crowdly's @mthis21 loves @JetBlue. But recently, they missed an opp. to connect w/ him: http://t.co/P2TFeUeAGg http://t.co/gqvDXcmAoO"
"770","25482",1,"JetBlue","@JetBlue @RachelTalbott I have never flown on Virgin Airlines...but I have flown on JetBlue....pretty good service overall!"
"771","25513",1,"JetBlue","@JetBlue thank you for your quick response and fixing our problem! Great customer service :)"
"772","25684",-1,"American","@theNotoriousEVA @AmericanAir yikes! Someone is mad"
"773","2570",0,"United","@ashwin @semil @karaswisher agreed - they are all bad, @united has been better"
"774","25792",-2,"JetBlue","Last road trip of the semester for @GoNUwhockey can't wait to get back on board with @JetBlue at #BOS this rainy morning! Off to #PIT #gonu"
"775","25853",0,"JetBlue","@JetBlue #TrickorTweet smell my feet give me something good to eat.. what is it!"
"776","25854",0,"JetBlue","@JetBlue #TrickorTweet smell my feet, give me something good to eat ;P"
"777","26005",0,"JetBlue","Time to go home. San Francisco and @HireOnLinkedIn were great but I miss my dog and @smkahn. Here we go @JetBlue! #intalent"
"778","26128",0,"JetBlue","@JetBlue #TrickOrTweet smell my feet, give me something good to eat on the next flight out of there."
"779","26165",3,"JetBlue","@JetBlue has awesome people working for them. Flight was super delayed but the staff is incredible and got me on another flight. #Thankful."
"780","26222",-1,"American","How much did @AmericanAir pay to be in The Fault in our Stars? #productplacement"
"781","26422",-3,"American",".@PHLAirport has to be the worst in the USA. I hope @AmericanAir and @USAirways drop it as a hub. #chaos #filthy"
"782","26430",2,"VirginAmerica","@VirginAmerica I've never been. Only heard great things &amp; would love to travel with you #hookmeup"
"783","26462",-1,"American","Sky Talk: @AmericanAir CEO Parker: biggest integration tasks lie ahead http://t.co/3aOC5zRXsN"
"784","26630",-1,"United","TSA precheck issue resolved! @united stepped up as always, directed me how to fix and followed up with a phone call!  #loveUAL"
"785","26680",2,"Delta","Please @DeltaAssist don't let flight 1420 leave without me. We just landed! I promise I'll run fast and sing your praises."
"786","26742",-1,"United","Flight option for tomorrow on @United is a 45 minute connection in IAD from the A pit to mid C. That's a very bad idea."
"787","26760",-1,"AlaskaAir","hi @AlaskaAir, i'm flying AA from SEA to MIA tonight bcuz u don't have overnight flights into FLL anymore....i miss u tho â¤"
"788","26816",-2,"SouthWest","Goodbye Florida. You will be missed. Back home to Wisconsin and the cold.. @SouthwestAir"
"789","26878",-1,"JetBlue","@normative @JetBlue Correction: I recently flew @SouthwestAir and they had a similarly frustrating system."
"790","26896",-2,"JetBlue","Took a minute to get used to the lack of touch screen, but  @JetBlue in flight entertainment is not bad.  dca to chs http://t.co/wr9PjUvibW"
"791","26914",1,"VirginAmerica","You know what would be great @VirginAmerica? If you magically upgraded individuals stuck in a row with a couple doing major #PDA."
"792","26959",1,"United","god bless the @united employee who let me switch my flight from CLT to GSO, and saved me about an hour of extra travel time."
"793","26969",0,"VirginAmerica","Even delayed @VirginAmerica is still my favorite airline."
"794","27125",1,"JetBlue","@JetBlue Thanks for the fun and exciting #MintHunt ! Can't wait to visit NYC with JetBlue!"
"795","27156",3,"VirginAmerica","Bad news, my dad is moving from San Diego to San Francisco. Good news, @VirginAmerica can get me there happy, cozy and safe! "
"796","27180",0,"United","@derrekcooper @united We do apologize. Hopefully, the wait wasn't too long. Hope you got home safely!"
"797","2721",-2,"Delta","@DeltaAssist I just missed and purchased a flight and put in the wrong date"
"798","27378",1,"VirginAmerica","@tommaxwelll @Owens @RohitSatapathy My debit card is. But waiting for @VirginAmerica card to work since that's what I primarily use."
"799","27395",0,"JetBlue","@JetBlue ... Has been good to me every single time ..I wish my mother and I could fly mint just once though ugh cost too much lol"
"800","27431",-1,"United","@united Just noticed flight tomorrow to LGA , no WIFI ,, when booking can you update site to reflect NO WIFI,,  I will fly around this issue"
"801","27432",1,"JetBlue",".@JetBlue gets all the props on Earth for boarding the plane from the back to the front.  I have never been more relaxed on a plane."
"802","27632",0,"American","@markiplier @AmericanAir We'll wait for u :)"
"803","27702",3,"JetBlue","Dear @JetBlue I would like to thank you for the wonderful service on both flights this week minus the whole tv not working either trip thing"
"804","27873",0,"JetBlue","@JetBlue Appreciate the response! For clarification: surveys load blank pages that don't allow you to move forward. Huge time waste."
"805","27885",0,"VirginAmerica","Got earlier on an earlier @VirginAmerica flight. Let's hope the screaming babies are quiet. I miss you @AmericanAir! http://t.co/7euQrNT15H"
"806","27905",0,"JetBlue","@jetblue - How I wish you didn't partner with @emirates, but rather flew there yourself. Miss your love &amp; service - True #JetBlue fan!"
"807","28107",3,"JetBlue","@JetBlue had the BEST experience from JFK to barbados on 10/22. Awesome, cheerful crew that kept us happy and laughing during a delay #props"
"808","28214",-2,"American","Seriously @AmericanAir It was a joke. @jeromejarre didn't hurt anyone so leave him alone.  #AmericanAirlinesCHILLOUT"
"809","28321",1,"American","@AmericanAir SCREW YOU @jeromejarre justwantstomake someoneday a little bit brighter and bringa smileto theirface. #AmericanAirlinesCHILLOUT"
"810","28471",-1,"JetBlue","@jetBlue T5i opening mid-Nov, can't wait to see it, I will be there!"
"811","28496",-1,"VirginAmerica","@VirginAmerica so bummed I missed the one-day sale yesterday. Was looking forward to NYC winter extravaganzas!"
"812","28533",-1,"United","@united my lost item Id is 811212 is that the confirmation number you want to help find my zegna jacket?"
"813","28565",2,"JetBlue","Flying @JetBlue, who let me switch flights same day free, to LA. Is a working vacation, but I plan to fully exult in all things Hello Kitty."
"814","28574",3,"JetBlue","@jasonkeath Not a good day for @JetBlue But glad they were responsive. #customerexperience"
"815","28580",0,"United","@United utilities Is it true that due to your work on Hulme Hall Rd, Openreach have had to cancel plans to roll out fibre to that cabinet?"
"816","28588",1,"AlaskaAir","@voxkev Yeah. @alaskaair is stuck in the 70's, but! Free good beer."
"817","28617",-1,"United","Forgot to say...great service on @united airlines. Never drunk this much Orange Juice in my life!"
"818","28655",-1,"SouthWest","@SouthwestAir my bad. Followed!"
"819","28791",-1,"American","After @AmericanAir's paint hangar teaser, its first 787 broke cover in WA. Should deliver in Nov. http://t.co/ULHrUO31ry (via @AirwaysNews)"
"820","29190",0,"American","Travelling can be stressful, that's why @jkhoey chooses to stay organized, relaxed and on-the-go with @AmericanAir and #DagneDover"
"821","29192",-1,"United","Big ups to @united customer service getting me and my crew rebooked to Chicago after our flight got cancelled. Now @uber get me to SJC."
"822","29217",2,"JetBlue","Great to see you! @JoyceMSullivan - @JetBlue is my fave... kick back relax and watch a little TV on your way home! #TrueBlue"
"823","29252",-1,"Delta","@DeltaAssist I'm missing several miles for returns flights I have taken in last months. Any chance you could share with me email address?"
"824","29329",1,"United","ayeeeeee @united offering flights for X price all the way to ""checkout"" and suddenly ""no longer available at your price point"""
"825","29335",-1,"United","@united UA377 DEN gate 25 flight attendant going out of her way to help an elderly man w a delay. Getting him food &amp; h2o!  #kindnessmatters"
"826","29564",-2,"JetBlue","@JetBlue getting anxious looking at PM weather in BOS. Is there a good chance flight 772 will be delayed or cancelled tonight?"
"827","29573",-1,"Delta","@DeltaAssist need help getting my US Marine son some credit for the flight he will miss because he is still on deployment #SupportOurTroops"
"828","29591",0,"Delta","@DeltaAssist on conf HVHWVM could you please split the PNR so I can be upgraded, but also leave my companion on the list?"
"829","29624",1,"American","With @AirCanada taking away more @ACAltitude benefits, which airline should I switch to in 2015? @AmericanAir? @United? #flyerstalk"
"830","29625",1,"United","With @AirCanada taking away more @ACAltitude benefits, which airline should I switch to in 2015? @AmericanAir? @United? #flyerstalk"
"831","29685",-1,"United","Unexpected benefits of weather cancelled flight yesterday. 1 more run along SF Bay, shore bird watching, 1st class upgrade today. @united"
"832","29840",-1,"American","@horseracinghl @AmericanAir I know that it can be frustrating but everything happens for a reason."
"833","29912",-3,"United","@united sorry for my annoyed tweets, the one time I've been waitlisted on GPU, my name was on list, so I was confused http://t.co/Qvdz42vj8E"
"834","29938",0,"United","@craighummer @united @flyLAXairport @bobkeroll #LetTheBobkeGo And FYI @AmericanAir is the best! They don't trap people at #Gate70A #AskBobke"
"835","30135",0,"Delta","@jlp922 I had a similar experience last year.  I've since switched almost exclusively to @DeltaAssist and couldn't be happier #travel"
"836","30179",0,"JetBlue","@Alancumming @JetBlue also offers lie flat beds. Awwwwwwwwyissss. P.s. Next time I come to cabaret, Emcee better dance with me!!!!"
"837","30209",0,"JetBlue","@heykayadams @JetBlue Jams as in @BobSeger? Or jams as in some top 40 nonsense? Seger= #TabertowskiTough! #FantasyLife #Kielbasa #Whiskey"
"838","30226",1,"SouthWest","@SouthwestAir anyway I can get a refund on my flight because @nfl decided to switch game time?"
"839","30244",-1,"United","@united hahahaha. 7 years later? Sorry, that ship has sailed. I was a broke college kid. Now in make enough paper to fly any airline"
"840","30265",0,"SouthWest","Staying in Dallas 2 days longer for Thanksgiving break - it took two minutes to change the flight. @SouthwestAir, you're the best once more!"
"841","30332",-1,"AlaskaAir","@AlaskaAir absolutely, just wanted to make you aware of the issue"
"842","30604",-2,"United","@united surprisingly hasn't ruined my trip yet! Hopefully I'm not jinxing myself for the last leg"
"843","30695",-2,"JetBlue","yep not gonna lie... super interested in trying @JetBlue mint! lie flat here we come"
"844","30749",-1,"SouthWest","Did you miss this yesterday- @SouthwestAir starts @beatsmusic on its flights!  http://t.co/sBPm9Z7vlN"
"845","30780",-2,"United","The @united app saved my day. Last minute move from 23D to 11A   on an Embrarer. I'll take no recline over lavatory smell any day."
"846","30818",0,"VirginAmerica","Ã¢Ëœâ€¦ @VirginAmerica Ã¢â‚¬Â¢ Web Alert: We are currently experiencing issues with Elevate functionality. We'r...: Web Al... http://t.co/FVLK0cJ71A"
"847","31163",-1,"United","@patgauthier @united @delta Everybody hates all US airlines."
"848","31212",1,"United","@chenenko @alecdonahue @united Unless they're starving pros!"
"849","31237",-1,"American","As an @AmericanAir Exec Platinum - I ain't even mad at @JetBlue Mint."
"850","31239",2,"JetBlue","Kudos to @JetBlue for switching my seat on a half full plan so I have a full row to myself. I appreciate the courtesy."
"851","31449",2,"SouthWest","the @Grantland33 podcast 2 part DEEP dive into the @SouthwestAir dancing lady commercial is pure gold, will never watch the same way again"
"852","31488",1,"AlaskaAir","@united not me. A friend visiting. I know better. I've switched to @AlaskaAir for all my business travel"
"853","31522",1,"American","@AmericanAir - who do I contact to discuss switching my status and loyalty to AA? #breakingup"
"854","31580",1,"United","Feels like I am cheating on @united by flying delta....  it's just this once I promise"
"855","31701",1,"SouthWest","@AmericanAir 2/2 Because of the lack of timely departures, we switched our 200+ staff to @SouthwestAir to carry out our campaign efficiently"
"856","31997",1,"United","Flight being held so that some inbound people won't miss the connection. I can support that decision. Props to @united for being logical. :)"
"857","32119",0,"United","Impressed with the new plane swag on my @united 737! Smells new, looks new! :) #unitedairlines "
"858","32150",-1,"SouthWest","@SouthwestAir i need ur help! yesterday there was a deal for$73. had to wait for my check&amp; missed, now there to much to afford :( #3tickets"
"859","32238",1,"American","@AmericanAir  Missing 20+ segments from the ""new"" American to my advantage account. Months have passed How to fix? EXP requal close"
"860","32341",-1,"AlaskaAir","@AlaskaAir - email sent Re #MileagePlan #MVP #Fail"
"861","32410",1,"American","The best. Leave it to my cousin to romance with @AmericanAir @pnrudzin -"
"862","32473",-1,"United","@DanniAllen14 @united @RunLikeAGirl_ca @just_the_nanny I hope you guys go surfing if you're going to leave this CHILLY city ha!"
"863","32487",1,"JetBlue","Hey @JetBlue - @dustinpike &amp; I fly JFK-CAN Tues AM for our wedding! Anything you can do to help us kick off the celebration?"
"864","32643",3,"AlaskaAir","@jarpad @JensenAckles @AlaskaAir Could you guys contact airlines privately? Don't need your fans attacking them. :( I love you but not cool."
"865","32660",0,"AlaskaAir","@JensenAckles @AlaskaAir You SPN boys have the worst luck with air travel!"
"866","32668",-1,"AlaskaAir","@AlaskaAir @jarpad It was @jensenackles complaint. ha"
"867","32698",-2,"AlaskaAir","@AlaskaAir @jarpad Not gonna lie this is kinda funny"
"868","32811",-1,"United","Headed home. So sad. (at @united) [pic] â€” https://t.co/dnla7xEPeX"
"869","32963",-2,"AlaskaAir","@JensenAckles @AlaskaAir @jarpad this is tacky as hell."
"870","32964",1,"JetBlue","@Delta that stops in Atlanta?  I had a non-stop and only chose you bc it was a non-stop.  Time to switch to @JetBlue.  Refund me please?"
"871","33063",1,"JetBlue","@JetBlue does this mean you have absolutely no flights (connecting or not) from San Francisco to Providence? http://t.co/rXwfl9PN4z"
"872","33098",-1,"AlaskaAir","@JensenAckles @AlaskaAir @jarpad Is this what we call a first world problem??"
"873","33354",0,"United","#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca"
"874","33372",-2,"Delta","@DeltaAssist So sad it hear about Frank Romano's lost dog. I remember when Delta couldn't explain why my dog was sent to MN."
"875","33392",0,"United","My @united flight this pm has wi-fi. Squee!   My EA: Must be one of those fancy @Airbus planes  He lets me geek out without shame. #PaxEx"
"876","33424",-1,"VirginAmerica","@Wildaboutmusic @VirginAmerica Can't wait to see ya! #YOKConcert"
"877","33431",0,"JetBlue","@CyndyNayer @JetBlue @chic_travel @unclenate Can't wait to hear all about it! Amazing what a change of physical and mental context can do!"
"878","33463",0,"AlaskaAir","@JensenAckles @AlaskaAir aww don't lash out angry like @jarpad . I know you are brothers but still..."
"879","33564",-1,"United","Excuses are the @SilverAirways way, @DCJerseyGirl!  @united"
"880","33672",2,"JetBlue","@DonUselmann @AirlineFlyer @JetBlue @BLGranucci we'll leave the bird strikes for the birdbrains that choose to live outside the warmth of t5"
"881","33717",2,"JetBlue","@withhearts @JetBlue is the way to go.  No baggage fees, unlimited snacks, tv, great prices."
"882","3372",2,"VirginAmerica","I appreciate humor injected into @Delta &amp; @VirginAmerica safety videos. @United's not so much, it's a bit too disjointed like a bad movie."
"883","33826",-1,"Delta","@DeltaAssist I am concerned of missing my connection how do I check change fights and keep my 1st class seats?"
"884","33841",1,"JetBlue","@JetBlue wonderful gate agent in Orlando totally made my day while awaiting flight 724 to Washington DCA"
"885","3399",-1,"SouthWest","@SouthwestAir @dish I was on a non wifi flight yesterday. I missed my game :("
"886","34150",0,"SouthWest","@SouthwestAir @KateDickman Poor decision. Kate is a ""market maker"" of Internet opinion.  You could have enhanced your brand with a ""yes."""
"887","34176",0,"SouthWest","@SouthwestAir On our way to celebr8 gma's 95th, but Den-Oak cancelled ðŸ˜±. The BEST agents got all 9 of us a new âœˆï¸. http://t.co/bm6N3rLkqI"
"888","34254",2,"JetBlue","I will never stop loving the amazing legroom on @JetBlue. #6foot8 #TallFlyer"
"889","3426",-1,"SouthWest","@SouthwestAir Luv it. No longer the ugliest planes in the air!."
"890","3437",0,"Delta","@geeksarepeople2 @deltaassist on same flight, connecting w/ DL4749 with minutes to spare. Wonder who broke the bracket?"
"891","34371",0,"JetBlue","@JetBlue The pilot on 2579 did a great job with the delay"
"892","34547",0,"SouthWest","@SouthwestAir just created my Rapid Rewards account and had a flight in September any way I can get those points or is it too late?"
"893","3466",-1,"SouthWest","Taxi was an hour late today but @SouthwestAir saved the day. I heart them #customerservice"
"894","34736",-1,"Delta","@DeltaAssist can you please tell me the reason for delay of DL 40?"
"895","3489",-1,"SouthWest","@SouthwestAir I'm gonna miss your old colors!"
"896","3492",-1,"SouthWest","@Heather_Poole @hharteveldt @SouthwestAir They will never be Braniff. They need to stop trying."
"897","35089",-1,"VirginAmerica","How did I miss that @VirginAmerica was going public."
"898","35332",-1,"American","Last minute trip. Off to #Houston! @AmericanAir"
"899","35494",1,"VirginAmerica","@cla310212 @VirginAmerica First Class is awesome. Never flown @JetBlue"
"900","35609",-1,"SouthWest","About to take off to Vegas for the @RunRocknRoll #StripatNight and I forgot my @SouthwestAir drink coupons #fail"
"901","35643",0,"American","Late minute flight to #Detroit. Little sister in the ER. Took off work. Hold on lil' sis! @AmericanAir @HenryFordNews http://t.co/MGz23keJyi"
"902","35655",-1,"Delta","@DeltaAssist In Israel and need to speak with Delta agent re baggage issue. Is there a phone number I can call or can I be called?"
"903","35765",-1,"JetBlue","Shoutout @JetBlue Thx 4 great service. Granted, my tripod got ruined, but ur kind attendant kept my cameras from suffering the same fate. :)"
"904","35801",-1,"JetBlue","@JetBlue why is flight 691 from Bos&gt;Tpa delayed?"
"905","35977",1,"AlaskaAir","@whet @stringbot It's too bad @AlaskaAir is mostly west coast. I've had consistently positive experiences."
"906","36561",-1,"Delta","@DeltaAssist I can DM you the the confirmation code if you follow me. He was fantastical and a real problem solver."
"907","36862",0,"JetBlue","Don't miss Sophia Mendelson, Head of Sustainability @JetBlue this Friday at noon! Dial in: 712-432-3100 Code: 253385"
"908","37009",-1,"American","@Tommy19smith @PaigeTraquair @AmericanAir That's shocking, hope nothing was missing. Xx"
"909","37120",0,"VirginAmerica","@VirginAmerica Thanks. I sorted it out eventually. Lost the flight I wanted mid-transaction, but something is booked now, so it's fine."
"910","37145",0,"American","What's the best way to file a complaint with @USAirways ?? Or @AmericanAir who I booked with?"
"911","37253",0,"American","@TedRubin @AmericanAir sounds like a put off, keep on to it, why would you fly these days if you didn't have to, I hear nothing but issues"
"912","37296",1,"JetBlue","@MyMamihood @JetBlue They have always been great to us. Even when flights get cancelled. Keep you informed and are just so pleasant."
"913","37302",-2,"United","@jmspool God @united must hate you for all these critics... :)"
"914","37591",0,"JetBlue","@AlertTrade @JetBlue With this horrible news, we're getting ready to pull out since JBLU is doing the opposite of their image."
"915","37849",-1,"JetBlue","Another step into the obscurity of the competition; best thing about @JetBlue used to be differentiation. I project $400m of lost revenue..."
"916","37892",0,"JetBlue","It's so true @JetBlue - You were the good guys...the chosen ones and now you're no different. It's so sad. http://t.co/HGwFCI7nEi"
"917","37987",-2,"JetBlue","A New Era Has Begun for @JetBlue, and Travelers Will Hate It | http://t.co/pBYcrsSajT http://t.co/XhRz7XDQiD &lt;--- WOWWW. Fail."
"918","38164",-1,"JetBlue","this @JetBlue news is making me #sad =["
"919","38188",1,"American","@AmericanAir ICN 280 FA Edwin CedeÃ±o rocks! Despite forced delay made life on board splendid. Totally took care of us. Glad he's with u!"
"920","38242",1,"JetBlue","Only @JetBlue would value investors over customers. Comes down to the all mighty dollar. The classic, ""we have more than those guys"" excuse."
"921","38373",-1,"JetBlue",".@Uber meltdown. @JetBlue major policy changes. Some of my favorite brands are turning on their customers. Sad times for #brandmarketing."
"922","38377",-2,"American","@oldpathsjournal @AmericanAir You poor thing!  The Apostle Paul had the same trouble!  Lol!"
"923","38404",-1,"JetBlue","curious to hear @J_DiMatteo's thoughts on @JetBlue cheating on it's competitors with these changes"
"924","38520",-2,"JetBlue","on the phone w/ @jetblue about my upcoming Buffalo, NY Flight thats way too dangerous to go toâ€¦let's hope I don't get screwed"
"925","38563",-3,"JetBlue","@JetBlue Have you had to cancel any SFO-JFK the last few days? Just a bit worried because of the weather in New York ðŸ˜•"
"926","3858",0,"United","The Best and Worst Airlines -- According to @twitter http://t.co/T75q6kPkHH via @KurtWagner8 #fb @united"
"927","38635",-1,"American","@AmericanAir you guys should tell your customers when they need to be at the US Airways terminal in advance. Making people miss flights."
"928","3864",-1,"SouthWest","@SouthwestAir Ahhh that new plane smell. I am on maiden voyage of Heart1 southwest newest plane KC to Chicago. http://t.co/iY5eim3mGX"
"929","38964",-3,"AlaskaAir","Feel bad cheating on @AlaskaAir. Don't feel bad getting home 4 hours earlier. #thanksgivingbreak (at @flylaxairport) https://t.co/0MW3isLYEg"
"930","39023",-1,"Delta","@DeltaAssist since I lost my id on the plane how am I gonna be able to board the plane going home without my id"
"931","39193",-2,"Delta","@DeltaAssist this plat medallion is utterly dissapoitned w/the new 3rd party lost&amp;found. Shameful to auction off customers items after 2wk!!"
"932","39301",1,"SouthWest","Ok @itsbethanyjoy - see you soon! Come on @SouthwestAir I have faith in you not to delay us again. This BFF weekend can't start soon enough!"
"933","39369",-1,"United","@danberger @lauraesimmons @SabbaNazhand My ride tonight was @united #STadventures Can't wait 2 see our T-giving tvl adventures #DCJetsetters"
"934","39373",-3,"American","@arielwinter1 @AmericanAir @ASPCA Sorry to hear about your bad flight experience Ariel. :( I've read a lot of bad tweets about that airline."
"935","39386",-2,"VirginAmerica","Last Call!! Don't Miss Out #Follow All! #FF #FollowFriday #MustFollow @VirginAmerica"
"936","39556",0,"United","Making the best of the delay at the gate. Safety first @united http://t.co/oLrXX0rpxb"
"937","39716",0,"American","Yay! I got an automated acknowledgement email from @americanair that just asks me to call them and tell them what my issue is. ðŸ˜’"
"938","39872",-1,"Delta","@DeltaAssist  Bought plane ticket through Orbitz; paid with Ppal. They said Delta needs to cancel invoice. ID: PBorb4439634704 Jeff Williams"
"939","39932",0,"JetBlue","@ChrissyCostanza @USAirways I've heard like 3 people say that before soo...I'm just going to assume they're awful. XD you need @JetBlue lol"
"940","40024",1,"VirginAmerica","Hello, LA. Thank you, @VirginAmerica for the early arrival. Direct TV wasn't working. At least now #Seahawks fans shouldn't miss too much ðŸ˜"
"941","40152",-1,"JetBlue","Kudos to Andrea, Wendy &amp; Mike for running a tight @JetBlue ship at PBI-LGA #1262 gate tonite. NY'ers living up to our obnoxious rep. Ugh."
"942","40251",-1,"Delta","@DeltaAssist Had not had the chance to do so yet. But the problem likely could have been fixed overnight if reported before."
"943","4032",0,"VirginAmerica","The Best and #Worst #Airlines -- According to #Twitter http://t.co/VAUg2eJeyA @VirginAmerica @JetBlue @AmericanAir http://t.co/MfqJG7nBG4"
"944","40344",-1,"SouthWest","Oops...apparently @southwest is not the legit one. @southwestair is. My bad."
"945","40369",-2,"United","Sight for sore eyes. #NYC, I missed you. Ã¢ÂÂ¤Ã¯Â¸Â #homesweethome #USAÃ°Å¸â€¡ÂºÃ°Å¸â€¡Â¸ #NYC #windowseat @united #avgeek #Boeing #767 http://t.co/FMG4KIcihr"
"946","404",0,"United","@brianfadem @united The best summertime soap opera is back on the air! I've missed this."
"947","40469",-1,"United","@united Ear pains recently? It's conceivably mumps! Go get some support. That can damage the ear for life"
"948","40788",0,"American","@AlaskaAir: .@AmericanAir is offering flexible travel due to Weds storm + worst travel day combo.  You should, too.  http://t.co/HqPUCGv75p"
"949","40915",1,"JetBlue","@VirginAmerica @JetBlue this is great guys. Friendly competition never hurt anyone!"
"950","41017",0,"JetBlue","@Nickalaws @MatthewLush @JetBlue HOLY SHIT NICK SLAAAAAY"
"951","41155",-1,"American","@AmericanAir #COP20Lima we're coming for ya! only if we don't miss our connection in #Miami #pleasedelaytheflight10mins"
"952","41434",-1,"United","@united Don't fail me today. It's a long day for both of us."
"953","41460",-1,"SouthWest","@SouthwestAir really?? How are yall going to cancel a flight today?!"
"954","41479",-1,"United","@klug_alters @united Have you watched Lost? #PolarBearWatch"
"955","41673",0,"JetBlue","@JetBlue very impressed with our pilot on Flight 514 (LGB to JFK). We had a mechanical delay and he came out to speak with everyone on board"
"956","41791",0,"SouthWest","I give praise to @SouthwestAir today...the most busy travel day of the year and not one of my flights have been delayed or with hitches."
"957","42054",2,"JetBlue","Good email from @JetBlue today! I'm thankful for travel, family and friends. You can never have too much of them! #JetBlueTalksTurkey"
"958","42094",0,"VirginAmerica","@richardbranson @VirginAmerica Happy #Thanksgiving from http://t.co/eC37MvUWa8 Please sign the petition. Help end the worst US #familylaw ."
"959","42160",-1,"Delta","@DeltaAssist it happens just a Lil disappointed but comes with the job"
"960","42164",-1,"Delta","@DeltaAssist is there anyway of changing my flight on Saturday to a later flight without charge? Issues arised with travel"
"961","42167",0,"SouthWest","9th @Southwestair Thanksgiving day flight in a decade &amp; never a minute late. #thankful http://t.co/ICLKVOyLM2"
"962","42304",-1,"VirginAmerica","@VirginAmerica If I had paid for Main Cabin Select, I'd be particularly upset."
"963","42314",0,"JetBlue","Guardians of the Galaxy to kill time on this flight to LA and the planes have wifi. Good looking out as always @JetBlue  ðŸ‘Œ"
"964","42733",-1,"United","Ã¢â‚¬Å“@TheBarnesology: 24 hours from now IÃ¢â‚¬â„¢ll be in DC! DonÃ¢â‚¬â„¢t fail me now, @united!Ã¢â‚¬Â // someone warn @wmata !"
"965","42757",-1,"American","hey @AmericanAir will you status match #alaskamvpgold75k ? having too many issues and AA seems to be getting all my biz lately anyway"
"966","42806",-1,"AlaskaAir","@dlamac @AlaskaAir not even December, and you've already lost at LDB?!?"
"967","42831",-1,"JetBlue","@MatthewLush @JetBlue OH HELL NO"
"968","42840",-1,"JetBlue","@MatthewLush @JetBlue wait what"
"969","42869",0,"JetBlue","@JetBlue gtfo for kicking @MatthewLush out when he's clearly not a security threat. forget your airlines."
"970","42971",-1,"JetBlue","@MatthewLush @Nickalaws wow @JetBlue banning matt for being a safety threat?! That's such bullshit! Homophobic maybe?"
"971","43002",-2,"JetBlue","@Nickalaws @MatthewLush @JetBlue OMFG, IM SO SAD FOR YOU GUYS. Ã°Å¸ËœÂ­ this breaks my heart."
"972","43198",-1,"Delta","@DeltaAssist about to miss my flight what should I do. Can you book me on a  later one today? http://t.co/URHO2diT70"
"973","43443",-1,"SouthWest","@SouthwestAir @jakethramann22 my flight got delayed too :( maybe ill just fly @united next time."
"974","43582",1,"American","@AmericanAir @ananavarro You always sound like a Pro, using those miles. Screaming might help!"
"975","43606",0,"American","Ha. Just when I have up on my thrice delayed @AmericanAir flt 1271 &amp; pulled out my laptop to work, plane shows up. ðŸ˜® âœˆï¸"
"976","4369",-1,"VirginAmerica","Is it too late to switch from @SpiritAirlines to @VirginAmerica?"
